Date/Time,Energy Produced (Wh),Energy Consumed (Wh),Exported to Grid (Wh),Imported from Grid (Wh)
2018-10-06 05:00:00 -0500,0,133,0,133
2018-10-06 05:15:00 -0500,0,35,0,35
2018-10-06 05:30:00 -0500,0,34,0,34
2018-10-06 05:45:00 -0500,0,42,0,42
2018-10-06 06:00:00 -0500,0,27,0,27
2018-10-06 06:15:00 -0500,0,24,0,24
2018-10-06 06:30:00 -0500,0,24,0,24
2018-10-06 06:45:00 -0500,0,34,0,34
2018-10-06 07:00:00 -0500,2,34,0,32
2018-10-06 07:15:00 -0500,5,36,0,31
2018-10-06 07:30:00 -0500,6,24,0,18
2018-10-06 07:45:00 -0500,5,21,0,16
2018-10-06 08:00:00 -0500,17,7,10,0
2018-10-06 08:15:00 -0500,27,31,0,4
2018-10-06 08:30:00 -0500,28,34,0,6
2018-10-06 08:45:00 -0500,37,35,2,0
2018-10-06 09:00:00 -0500,36,89,0,53
2018-10-06 09:15:00 -0500,31,116,0,85
2018-10-06 09:30:00 -0500,29,54,0,25
2018-10-06 09:45:00 -0500,23,31,0,8
2018-10-06 10:00:00 -0500,35,28,7,0
2018-10-06 10:15:00 -0500,48,8,40,0
2018-10-06 10:30:00 -0500,60,2,58,0
2018-10-06 10:45:00 -0500,57,0,57,0
2018-10-06 11:00:00 -0500,45,0,45,0
2018-10-06 11:15:00 -0500,48,1,47,0
2018-10-06 11:30:00 -0500,42,10,32,0
2018-10-06 11:45:00 -0500,48,2,46,0
2018-10-06 12:00:00 -0500,68,1,67,0
2018-10-06 12:15:00 -0500,71,0,71,0
2018-10-06 12:30:00 -0500,78,0,78,0
2018-10-06 12:45:00 -0500,74,0,74,0
2018-10-06 13:00:00 -0500,76,1,75,0
2018-10-06 13:15:00 -0500,84,1,83,0
2018-10-06 13:30:00 -0500,93,111,0,18
2018-10-06 13:45:00 -0500,75,78,0,3
2018-10-06 14:00:00 -0500,70,64,6,0
2018-10-06 14:15:00 -0500,47,15,32,0
2018-10-06 14:30:00 -0500,43,25,18,0
2018-10-06 14:45:00 -0500,54,13,41,0
2018-10-06 15:00:00 -0500,58,13,45,0
2018-10-06 15:15:00 -0500,47,14,33,0
2018-10-06 15:30:00 -0500,40,10,30,0
2018-10-06 15:45:00 -0500,16,9,7,0
2018-10-06 16:00:00 -0500,16,20,0,4
2018-10-06 16:15:00 -0500,16,75,0,59
2018-10-06 16:30:00 -0500,17,122,0,105
